Taxon	GLCH2	GLCH3	GLCH4	GLH1	GLset	PJCH2	PJCH3	PJCH4	PJH1	PJset	PPCH2	PPCH4	PPH1	PPset
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae	0.00132245977518	0.00188933873144	0.00221852468109	0.000703853598452	0.000560433401831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.00352655940048	0.0210526315789	0.0451100018488	0.00334330459264	0.00597795628619	0.00956799072195	0.0258252863238	0.552744425386	0.0247328244275	0.105318639195	0.0184453227931	0.00912003943801	0.0188848920863	0.00119189511323
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0.110204981265	0.0693657219973	0.0489924200407	0.0853422488122	0.140295161592	0.016236590316	0.0429672879707	0.0156518010292	0.0131297709924	0.0262577862961	0.0229249011858	0.00665516391422	0.00539568345324	0.00754866905046
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.100727352876	0.0202429149798	0.140414124607	0.0124934013725	0.0237250140108	0.0263844592636	0.0348079946104	0.0090051457976	0.0119083969466	0.0273119310014	0.0102766798419	0.00542272615233	0.00179856115108	0.00397298371077
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.0178905606707	0.00150085763293	0.00213740458015	0.00268327743172	0.00500658761528	0.00221838797141	0.000299760191847	0.00198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Venturiaceae	0.0	0.000539811066127	9.24385283786e-05	0.0	0.0	0.0020295737895	0.00149711804776	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified	0.0165307471898	0.0464237516869	0.0403956369015	0.00457504838993	0.00784606762563	0.000579878225573	0.000748559023879	0.000428816466552	0.0036641221374	0.000479156684236	0.00289855072464	0.00172541286665	0.000299760191847	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified	0.00286532951289	0.00107962213225	0.00175633203919	0.0	0.000186811133944	0.000289939112786	0.00112283853582	0.0	0.0	0.000287494010541	0.00553359683794	0.0034508257333	0.0044964028777	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other	0.0	0.00377867746289	0.000369754113515	0.0	0.000560433401831	0.00289939112786	0.00344337150984	0.000857632933105	0.0024427480916	0.000958313368471	0.0100131752306	0.0034508257333	0.00329736211031	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales;f__Arachnomycetaceae	0.00418778928808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;Other	0.0	0.0	0.0	0.0	0.0	0.00376920846622	0.00112283853582	0.000214408233276	0.00274809160305	0.00249161475803	0.00158102766798	0.00123243776189	0.00779376498801	0.002582439412
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.0101388582764	0.0439946018893	0.0284710667406	0.0205877177547	0.0123295348403	0.0521890403015	0.0446141178232	0.0362349914237	0.113282442748	0.0515572592238	0.0284584980237	0.0197190041903	0.031175059952	0.0742947953913
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Incertae_sedis	0.0	0.000269905533063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0110176862859	0.00359308331462	0.00128644939966	0.00946564885496	0.00397700047916	0.00527009222661	0.000985950209514	0.0161870503597	0.00158919348431
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.00683270883844	0.0137651821862	0.00342022555001	0.0144289987683	0.00317578927704	0.0423311104668	0.0336851560746	0.0293739279588	0.0665648854962	0.00253953042645	0.0711462450593	0.0971160956372	0.10551558753	0.00854191497815
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;Other	0.00022040996253	0.0029689608637	0.000924385283786	0.000351926799226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae	0.000661229887591	0.00080971659919	0.0	0.000175963399613	0.000186811133944	0.0	0.000748559023879	0.000214408233276	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.0	0.0	0.0018320610687	0.0	0.0	0.000739462657136	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae	0.0	0.0	0.000924385283786	0.000175963399613	0.0	0.00231951290229	0.00486563365521	0.000857632933105	0.00610687022901	0.00129372304744	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified	0.000440819925061	0.00134952766532	0.000184877056757	0.000527890198839	0.0	0.0	0.000823414926267	0.0	0.00030534351145	9.58313368471e-05	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.000492975104757	0.00479616306954	0.000198649185538
k__Fungi;p__Ascomycota;c__Incertae_sedis;o__Incertae_sedis;f__Incertae_sedis	0.00154286973771	0.00782726045884	0.000462192641893	0.000527890198839	0.0106482346348	0.0063786604813	0.0125757916012	0.0098627787307	0.00763358778626	0.0109247724006	0.00395256916996	0.00739462657136	0.0044964028777	0.00158919348431
k__Fungi;p__Ascomycota;c__Lecanoromycetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.000673703121491	0.0	0.00213740458015	0.000958313368471	0.0	0.0	0.0	0.000794596742153
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae	0.0	0.00188933873144	9.24385283786e-05	0.0	0.000560433401831	0.0	0.0	0.0	0.0	0.000143747005271	0.00131752305665	0.0	0.0	0.00178784266985
k__Fungi;p__Ascomycota;c__Leotiomycetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.00231951290229	0.00321880380268	0.00107204116638	0.00793893129771	0.000718735026354	0.00447957839262	0.000246487552379	0.00209832134293	0.00198649185538
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Geoglossales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000599520383693	0.000595947556615
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;Other	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.000299423609552	0.000214408233276	0.00030534351145	4.79156684236e-05	0.000527009222661	0.00197190041903	0.0	0.0093365117203
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153330138955	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142292490119	0.000739462657136	0.0	0.0272149384188
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Incertae_sedis	0.0	0.000269905533063	0.000277315585136	0.0014077071969	0.000747244535774	0.00376920846622	0.00209596526686	0.000428816466552	0.00549618320611	0.00158121705798	0.0192358366271	0.0266206556569	0.00749400479616	0.0158919348431
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Rutstroemiaceae	0.0	0.0315789473684	0.0205213533001	0.000879816998064	0.434709508687	0.00115975645115	0.00119769443821	0.00278730703259	0.00030534351145	0.0411116435074	0.00869565217391	0.0	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.0034508257333	0.0044964028777	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.00658731941014	0.0	0.00030534351145	4.79156684236e-05	0.00131752305665	0.00172541286665	0.00149880095923	0.00377433452523
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae_sedis;f__Incertae_sedis	0.0	0.0	0.0	0.000175963399613	0.000186811133944	0.012177442737	0.00127255034059	0.00707547169811	0.0109923664122	0.00119789171059	0.000263504611331	0.00295785062854	0.00719424460432	0.00754866905046
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae	0.0	0.0	0.00064706969865	0.0	0.0	0.0400115975645	0.0	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae	0.00022040996253	0.000539811066127	0.000739508227029	0.0	0.000186811133944	0.00289939112786	0.00359308331462	0.0053602058319	0.000610687022901	0.00608528988979	0.0118577075099	0.000246487552379	0.0	0.00158919348431
k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.0	0.00171526586621	0.0125190839695	0.000431241015812	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123243776189	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;Other	0.0	0.0	0.0	0.00351926799226	0.0	0.0	0.00606332809342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae	0.00022040996253	0.00134952766532	0.000369754113515	0.000175963399613	0.0	0.0	0.0	0.000643224699828	0.0	0.000527072352659	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Incertae_sedis	0.0	0.0	0.0	0.000527890198839	0.000373622267887	0.0	0.0	0.0	0.0	0.000814566363201	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae	0.00330614943795	0.00215924426451	0.00249584026622	0.000351926799226	0.000373622267887	0.00927805160916	0.10502283105	0.013936535163	0.0287022900763	0.00896022999521	0.000263504611331	0.00961301454277	0.00419664268585	0.00337703615415
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae	0.0134450077143	0.0	0.0	0.0	0.00149448907155	0.00347926935344	0.00583876038626	0.0141509433962	0.00519083969466	0.00273119310014	0.034255599473	0.0140497904856	0.011690647482	0.0125148986889
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287494010541	0.0	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__unidentified;f__unidentified	0.000661229887591	0.00188933873144	0.0	0.0	0.00112086680366	0.000289939112786	0.0	0.000214408233276	0.0167938931298	0.000287494010541	0.00395256916996	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.000661229887591	0.0	0.0	0.000703853598452	0.0	0.0	0.00142226214537	0.00192967409949	0.0	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	0.00132245977518	0.00836707152497	0.00212608615271	0.000527890198839	0.00485708948253	0.00144969556393	0.000823414926267	0.00407375643225	0.00427480916031	0.00172496406325	0.00658761528327	0.00320433818092	0.00629496402878	0.00178784266985
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;Other	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.00104798263343	0.0	0.000610687022901	0.000143747005271	0.0	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae	0.00022040996253	0.00215924426451	0.00101682381216	0.0	0.000560433401831	0.00173963467672	0.000224567707164	0.0	0.000610687022901	0.0192620987063	0.0068511198946	0.00246487552379	0.00119904076739	0.000794596742153
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.00264491955036	0.00242914979757	0.00157145498244	0.00263945099419	0.0	0.0063786604813	0.0165431544277	0.00600343053173	0.0323664122137	0.00143747005271	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	0.0050694291382	0.0159244264507	0.00268071732298	0.00351926799226	0.0	0.000869817338359	0.0187888314994	0.00343053173242	0.0143511450382	0.000622903689506	0.000527009222661	0.00123243776189	0.000299760191847	0.000397298371077
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.0	0.000539811066127	0.0	0.0	0.0	0.00347926935344	0.00224567707164	0.00150085763293	0.0192366412214	0.00172496406325	0.00131752305665	0.0	0.00119904076739	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae	0.000440819925061	0.00323886639676	0.000184877056757	0.000703853598452	0.000373622267887	0.00173963467672	0.0024702447788	0.00257289879931	0.00641221374046	0.000718735026354	0.000527009222661	0.000739462657136	0.0	0.002582439412
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae	0.000881639850121	0.00161943319838	0.00231096320947	0.0	0.0	0.0020295737895	0.0149711804776	0.000214408233276	0.00793893129771	0.00167704839483	0.00421607378129	0.00197190041903	0.000599520383693	0.000993245927692
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis	0.000881639850121	0.000269905533063	0.0	0.0	0.000186811133944	0.00782835604523	0.00344337150984	0.00493138936535	0.00458015267176	0.00138955438428	0.00316205533597	0.000246487552379	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.0310778047168	0.0658569500675	0.0712701053799	0.0116135843745	0.016439379787	0.0127573209626	0.0446889737256	0.0270154373928	0.0207633587786	0.0342597029229	0.0405797101449	0.0157752033522	0.0125899280576	0.0101311084625
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified	0.0	0.000269905533063	9.24385283786e-05	0.000175963399613	0.000186811133944	0.0	0.000823414926267	0.00171526586621	0.000916030534351	0.000287494010541	0.00158102766798	0.000492975104757	0.00629496402878	0.000595947556615
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Apiosporaceae	0.0	0.0	0.0	0.000175963399613	0.0	0.0	0.000224567707164	0.00321612349914	0.0	0.000622903689506	0.000790513833992	0.00197190041903	0.0044964028777	0.005164878824
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Incertae_sedis	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.00134740624298	0.000428816466552	0.0012213740458	0.0050790608529	0.00131752305665	0.0	0.00119904076739	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Incertae_sedis;f__Magnaporthaceae	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.0	0.0	0.00335877862595	0.0	0.00579710144928	0.000492975104757	0.000299760191847	0.0147000397298
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0	0.00539811066127	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.00037427951194	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;Other	0.000661229887591	0.000539811066127	0.0146052874838	0.00387119479148	0.000186811133944	0.00492896491737	0.000299423609552	0.0	0.0161832061069	0.00153330138955	0.000263504611331	0.000246487552379	0.000599520383693	0.00357568533969
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221838797141	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0.0418778928808	0.0577597840756	0.0374376039933	0.0292099243357	0.00579114515225	0.0229051899101	0.0367542480725	0.0268010291595	0.0619847328244	0.00191662673694	0.0387351778656	0.018240078876	0.0218824940048	0.00655542312277
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Incertae_sedis	0.00022040996253	0.00242914979757	0.000462192641893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0.00551024906326	0.0134952766532	0.0210759844703	0.00158367059652	0.0113954791706	0.0614670919107	0.0261247099334	0.0128644939966	0.0595419847328	0.0287494010541	0.0263504611331	0.018240078876	0.0251798561151	0.0492649980135
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.00217082116925	0.0	0.0018320610687	0.00129372304744	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;Other	0.00352655940048	0.0987854251012	0.00120170086892	0.000703853598452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0.0	0.0	0.0	0.00615871898645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Incertae_sedis	0.00176327970024	0.00323886639676	0.00064706969865	0.00527890198839	0.000560433401831	0.00173963467672	0.00112283853582	0.0	0.0012213740458	0.000383325347389	0.00289855072464	0.00147892531427	0.000599520383693	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0.0	0.0	0.000554631170272	0.000527890198839	0.0	0.0	0.00112283853582	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified	0.0	0.0	0.0	0.0	0.0	0.000579878225573	0.00037427951194	0.000214408233276	0.0012213740458	0.000191662673694	0.000527009222661	0.000492975104757	0.0	0.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified	0.00198368966277	0.0029689608637	0.00730264374191	0.00105578039768	0.00747244535774	0.0101478689475	0.00284452429074	0.000214408233276	0.000610687022901	0.0119310014375	0.00210803689065	0.00197190041903	0.00089928057554	0.0
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified	0.00528983910073	0.00134952766532	0.00378997966352	0.00228752419497	0.000934055669718	0.00376920846622	0.00284452429074	0.000214408233276	0.000610687022901	0.00651653090561	0.00579710144928	0.000492975104757	0.0104916067146	0.00337703615415
k__Fungi;p__Basidiomycota;Other;Other;Other	0.00154286973771	0.00161943319838	0.00268071732298	0.000351926799226	0.00317578927704	0.00231951290229	0.00104798263343	0.00171526586621	0.000610687022901	0.00273119310014	0.0	0.0	0.00269784172662	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;Other;Other	0.000881639850121	0.0	0.0	0.000175963399613	0.0	0.00173963467672	0.0	0.000214408233276	0.0	0.000574988021083	0.000790513833992	0.0	0.0	0.0107270560191
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;Other	0.0	0.0	0.0	0.0	0.0	0.0020295737895	0.00134740624298	0.0	0.0024427480916	0.000431241015812	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae	0.00022040996253	0.00107962213225	0.00305047143649	0.000703853598452	0.00224173360732	0.0	0.00778501384834	0.00150085763293	0.0	0.0048873981792	0.0	0.0	0.00149880095923	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.000823414926267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00369731328568	0.00989208633094	0.000397298371077
