Taxon	GLCH2	GLCH3	GLCH4	GLH1	GLset	PJCH2	PJCH3	PJCH4	PJH1	PJset	PPCH2	PPCH4	PPH1	PPset
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_dianthicola	0.00683270883844	0.0134952766532	0.00462192641893	0.000879816998064	0.00784606762563	0.00289939112786	0.0018713975597	0.00257289879931	0.00152671755725	0.00229995208433	0.0	0.0	0.00089928057554	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_sp_JJP_2009a	0.000661229887591	0.00080971659919	0.000369754113515	0.00211156079535	0.000747244535774	0.00173963467672	0.00254510068119	0.0053602058319	0.00152671755725	0.00517489218975	0.000527009222661	0.000492975104757	0.00119904076739	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79156684236e-05	0.0	0.0	0.00119904076739	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_spicifera	0.0127837778268	0.00971659919028	0.0111850619338	0.00598275558684	0.00354941154493	0.00695853870687	0.0230556179355	0.00107204116638	0.00396946564885	0.0135122184954	0.00974967061924	0.00295785062854	0.00179856115108	0.00377433452523
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Cochliobolus;s__Cochliobolus_sp_EN4	0.021600176328	0.0	0.00110926234054	0.00422312159071	0.000747244535774	0.0	0.0	0.0	0.0	0.0	0.000527009222661	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;Other	0.0	0.0	0.000184877056757	0.0	0.000186811133944	0.0	0.00389250692417	0.000214408233276	0.0	0.000287494010541	0.000527009222661	0.000492975104757	0.0	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_inaequalis	0.0134450077143	0.00485829959514	0.0064706969865	0.00246348759458	0.00485708948253	0.0	0.0	0.0	0.0	0.0	0.000263504611331	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_sp_CLW_2010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289855072464	0.00271136307616	0.000299760191847	0.00198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Drechslera;s__Drechslera_campanulata	0.0	0.0	0.00064706969865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Embellisia;s__Embellisia_chlamydospora	0.0260083755786	0.0294197031039	0.0188574597892	0.0640506774591	0.00915374556324	0.00144969556393	0.00583876038626	0.00235849056604	0.0	0.00138955438428	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Embellisia;s__Embellisia_sp_JV_2007a	0.0268900154287	0.00944669365722	0.00342022555001	0.00246348759458	0.00990099009901	0.00144969556393	0.00037427951194	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Epicoccum;s__Epicoccum_nigrum	0.00132245977518	0.00080971659919	0.000462192641893	0.00193559739574	0.102372501401	0.000579878225573	0.000149711804776	0.00343053173242	0.0012213740458	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pleospora;s__Pleospora_betae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172496406325	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified;s__uncultured_Alternaria	0.00022040996253	0.0	0.0	0.000351926799226	0.000373622267887	0.00115975645115	0.00217082116925	0.000428816466552	0.00396946564885	0.000910397700048	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;Other;Other	0.0659025787966	0.00755735492578	0.122203734517	0.0095020235791	0.00261535587521	0.00492896491737	0.00576390448387	0.00407375643225	0.000610687022901	0.0195495927168	0.00527009222661	0.00492975104757	0.00179856115108	0.00377433452523
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;Other	0.00528983910073	0.0029689608637	0.00841190608246	0.000527890198839	0.00410984494676	0.0	0.000449135414327	0.000643224699828	0.0	0.0010062290369	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii	0.00022040996253	0.0	0.000277315585136	0.0	0.000186811133944	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.000492975104757	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_grandispora	0.00617147895085	0.00161943319838	0.00120170086892	0.000175963399613	0.00523071175042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_intermedia	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.0	0.0	0.0	0.0	0.000527009222661	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_isomera	0.0	0.0	0.00064706969865	0.0	0.0	0.0	0.000523991316715	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp	0.011240908089	0.00404858299595	0.00415973377704	0.00211156079535	0.00934055669718	0.000579878225573	0.00935698779849	0.00214408233276	0.00732824427481	0.000574988021083	0.00158102766798	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp_853_GP_2013	0.000440819925061	0.00269905533063	0.000369754113515	0.0	0.0	0.0101478689475	0.0178157047683	0.00107204116638	0.0024427480916	0.00498322951605	0.00184453227931	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella;s__Westerdykella_ornata	0.0	0.0	0.000277315585136	0.0	0.000373622267887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae_sp	0.0	0.0	0.0	0.0	0.0	0.00579878225573	0.000224567707164	0.000214408233276	0.00030534351145	0.000191662673694	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae_sp_450H	0.0114613180516	0.00134952766532	0.00286559437974	0.000175963399613	0.00186811133944	0.00405914757901	0.000673703121491	0.000857632933105	0.0012213740458	0.000862482031624	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Helicoen;s__Helicoen_sp	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.0178905606707	0.00128644939966	0.00213740458015	0.0024436990896	0.00500658761528	0.00221838797141	0.000299760191847	0.00198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Tubeufia;s__Tubeufia_cerea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214408233276	0.0	0.000239578342118	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Venturiaceae;g__Venturia;s__Venturia_chlorospora	0.0	0.000539811066127	9.24385283786e-05	0.0	0.0	0.0020295737895	0.00149711804776	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;Other	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.0	0.0	0.0030534351145	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp	0.0	0.0	9.24385283786e-05	0.0	0.0	0.0	0.000449135414327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp_28e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289855072464	0.00172541286665	0.000299760191847	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp_AH_1	0.000440819925061	0.00512820512821	0.00221852468109	0.0	0.000373622267887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp_XJ7	0.0143266475645	0.0412955465587	0.038084673692	0.00457504838993	0.00709882308986	0.0	7.48559023879e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp_r248	0.00176327970024	0.0	0.0	0.0	0.000373622267887	0.0	0.0	0.000428816466552	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__uncultured_Pleosporales	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.000224567707164	0.0	0.000610687022901	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp	0.0	0.00080971659919	0.00147901645406	0.0	0.0	0.000289939112786	0.00104798263343	0.0	0.0	0.000287494010541	0.00105401844532	0.00271136307616	0.0044964028777	0.000993245927692
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp_genotype_207	0.00286532951289	0.000269905533063	0.000277315585136	0.0	0.000186811133944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__uncultured_Dothideomycetes	0.0	0.0	0.0	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	0.0	0.00447957839262	0.000739462657136	0.0	0.005164878824
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other;Other;Other	0.0	0.00377867746289	0.000369754113515	0.0	0.000560433401831	0.00289939112786	0.00344337150984	0.000857632933105	0.0024427480916	0.000958313368471	0.0100131752306	0.0034508257333	0.00329736211031	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales;f__Arachnomycetaceae;g__Onychocola;s__Onychocola_glareosa	0.00418778928808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.00376920846622	0.00112283853582	0.000214408233276	0.00274809160305	0.00249161475803	0.00158102766798	0.00123243776189	0.00779376498801	0.002582439412
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;Other;Other	0.00132245977518	0.00620782726046	0.0025882787946	0.00246348759458	0.000560433401831	0.0226152507973	0.0273224043716	0.0175814751286	0.107786259542	0.0067081935793	0.000790513833992	0.000492975104757	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_peltigerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143747005271	0.0202898550725	0.00985950209514	0.00089928057554	0.0435041716329
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000599520383693	0.000595947556615
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Capronia_sp_97004c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.0	0.000599520383693	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;Other	0.00022040996253	0.0	9.24385283786e-05	0.0014077071969	0.000186811133944	0.000579878225573	0.000149711804776	0.000214408233276	0.0	0.000287494010541	0.00158102766798	0.00320433818092	0.000599520383693	0.00953516090584
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_chaetospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000527009222661	0.000246487552379	0.000299760191847	0.00297973778308
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_sp_99003e	0.0	0.000269905533063	9.24385283786e-05	0.0	0.0	0.0	0.000149711804776	0.0	0.0	0.000143747005271	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;Other	0.0	0.0	0.000184877056757	0.0	0.0	0.0	0.0	0.0	0.0	0.000383325347389	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_crusticola	0.00022040996253	0.0	0.000277315585136	0.000175963399613	0.0	0.000289939112786	0.000149711804776	0.000643224699828	0.0	0.000527072352659	0.0	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_equina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.00172541286665	0.0143884892086	0.00139054429877
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_heteromorpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000622903689506	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp_SST_2011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_spinifera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119789171059	0.0	0.000246487552379	0.0	0.00496622963846
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeococcomyces;s__Phaeococcomyces_catenatus	0.00264491955036	0.0132253711201	0.0188574597892	0.000879816998064	0.00317578927704	0.00347926935344	0.00351822741223	0.000643224699828	0.0	0.00646861523718	0.000263504611331	0.0	0.00089928057554	0.00536352800954
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_europaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171526586621	0.00030534351145	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_sp_Kings_Park_Tc01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000985950209514	0.00149880095923	0.000794596742153
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__uncultured_Phaeococcomyces	0.00573065902579	0.0242914979757	0.00637825845813	0.0156607425655	0.00840650102746	0.0252247028124	0.013324350625	0.0154373927959	0.00519083969466	0.0334451365597	0.0034255599473	0.00295785062854	0.0113908872902	0.00437028208184
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Incertae_sedis;g__Coniosporium;s__Coniosporium_sp_MA4782	0.0	0.000269905533063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp	0.0	0.0	0.0	0.0	0.0	0.0110176862859	0.00359308331462	0.00128644939966	0.00946564885496	0.00397700047916	0.00527009222661	0.000985950209514	0.0161870503597	0.00158919348431
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other;Other	0.0	0.000269905533063	0.0	0.000703853598452	0.0	0.0	0.000149711804776	0.000857632933105	0.00030534351145	4.79156684236e-05	0.00210803689065	0.00246487552379	0.00299760191847	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;Other	0.0	0.00350877192982	0.0	0.0	0.0	0.0	0.0	0.000214408233276	0.00030534351145	0.0	0.0	0.000246487552379	0.000299760191847	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_kanagawaensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105401844532	0.000246487552379	0.00119904076739	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_novofumigatus	0.00110204981265	0.00647773279352	0.000831946755408	0.00316734119303	0.00130767793761	0.00231951290229	0.0	0.00235849056604	0.00152671755725	0.0	0.00184453227931	0.000739462657136	0.00089928057554	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_pseudodeflectus	0.0	0.0	0.0	0.0	0.0	0.0	0.000598847219103	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_pseudonomius	0.0	0.0	0.000369754113515	0.00105578039768	0.000186811133944	0.0	0.0	0.0	0.000916030534351	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_subversicolor	0.0	0.0	0.0	0.00334330459264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000985950209514	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;Other	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.000149711804776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;s__Paecilomyces_marquandii	0.0	0.0	0.0	0.0	0.0	0.0063786604813	0.011003817651	0.00192967409949	0.0	0.000191662673694	0.00105401844532	0.000985950209514	0.00089928057554	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;s__Paecilomyces_sp_MTFA02	0.0	0.0	0.0	0.0	0.000934055669718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.000881639850121	0.000269905533063	0.000369754113515	0.0	0.000186811133944	0.0144969556393	0.00538962497193	0.00192967409949	0.0161832061069	0.000335409678965	0.00895915678524	0.0138033029332	0.0149880095923	0.000993245927692
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_arenicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00149880095923	0.000397298371077
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_canescens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632411067194	0.00123243776189	0.000599520383693	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_coalescens	0.0	0.0	0.0	0.0	0.0	0.0	0.000523991316715	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_megasporum	0.0	0.00080971659919	0.000369754113515	0.000351926799226	0.000186811133944	0.000289939112786	0.000449135414327	0.00150085763293	0.0131297709924	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_nodositatum	0.0	0.0	0.0	0.0	0.0	0.00608872136851	0.000299423609552	0.016295025729	0.00427480916031	0.0	0.00843214756258	0.00295785062854	0.00149880095923	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_pimiteouiense	0.0	0.000539811066127	9.24385283786e-05	0.00246348759458	0.0	0.0	0.00112283853582	0.0	0.00427480916031	9.58313368471e-05	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_restrictum	0.0022040996253	0.00134952766532	0.000924385283786	0.0014077071969	0.000373622267887	0.0110176862859	0.0119769443821	0.00321612349914	0.0213740458015	0.00129372304744	0.037417654809	0.0675375893517	0.0710431654676	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_sp_SGE10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221838797141	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_vanluykii	0.000881639850121	0.000539811066127	0.0	0.000351926799226	0.0	0.0	0.0	0.000214408233276	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_velutinum	0.00154286973771	0.0	9.24385283786e-05	0.000879816998064	0.0	0.000289939112786	0.00149711804776	0.000214408233276	0.00274809160305	0.000479156684236	0.00316205533597	0.00369731328568	0.00959232613909	0.000993245927692
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Petromyces;s__Petromyces_alliaceus	0.00022040996253	0.0	0.000369754113515	0.000703853598452	0.0	0.0	7.48559023879e-05	0.000643224699828	0.00152671755725	0.0	0.000527009222661	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.000449135414327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;Other;Other;Other	0.00022040996253	0.0029689608637	0.000924385283786	0.000351926799226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Emmonsia;s__Emmonsia_parva	0.000661229887591	0.00080971659919	0.0	0.000175963399613	0.000186811133944	0.0	0.000149711804776	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Polytolypa;s__Polytolypa_hystricis	0.0	0.0	0.0	0.0	0.0	0.0	0.000598847219103	0.000214408233276	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__unidentified;s__uncultured_Gymnoascus	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.0	0.0	0.0018320610687	0.0	0.0	0.000739462657136	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron;s__Auxarthron_sp_UAMH_10258	0.0	0.0	0.00064706969865	0.000175963399613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthronopsis;s__Auxarthronopsis_bandhavgarhensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018320610687	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;Other	0.0	0.0	0.000184877056757	0.0	0.0	0.000579878225573	0.00104798263343	0.000214408233276	0.000916030534351	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_carmichaelii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018320610687	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_sp_23WI04	0.0	0.0	9.24385283786e-05	0.0	0.0	0.00173963467672	0.00381765102178	0.000643224699828	0.00152671755725	0.000814566363201	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unidentified;g__unidentified;s__Onygenales_sp	0.000440819925061	0.00134952766532	0.000184877056757	0.000527890198839	0.0	0.0	0.000823414926267	0.0	0.00030534351145	9.58313368471e-05	0.000790513833992	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Eurotiomycetes_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.000492975104757	0.00479616306954	0.000198649185538
