Taxon	GLCH2	GLCH3	GLCH4	GLH1	GLset	PJCH2	PJCH3	PJCH4	PJH1	PJset	PPCH2	PPCH4	PPH1	PPset
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Devriesia	0.0	0.0	0.0	0.0	0.0	0.0	0.000149711804776	0.0	0.00030534351145	0.00273119310014	0.0171277997365	0.00616218880947	0.00419664268585	0.00893921334923
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Teratosphaeria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000993245927692
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified	0.00132245977518	0.00404858299595	0.000277315585136	0.00105578039768	0.00354941154493	0.0	0.0	0.0	0.00030534351145	0.0	0.000263504611331	0.000492975104757	0.000299760191847	0.0127135478745
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified	0.00264491955036	0.000539811066127	0.00332778702163	0.00105578039768	0.0	0.0	0.000299423609552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Dothidea	0.0	0.0	0.0	0.0	0.000186811133944	0.0	0.0	0.0	0.0	0.000479156684236	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;Other	0.00793475865109	0.0429149797571	0.0196894065446	0.0441668133028	0.0112086680366	0.00956799072195	0.00696159892208	0.00407375643225	0.00763358778626	0.0421178725443	0.00368906455863	0.00295785062854	0.00209832134293	0.00238379022646
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium	0.0	0.000539811066127	0.000369754113515	0.0014077071969	0.0	0.0	0.000973126731043	0.00107204116638	0.000916030534351	0.00359367513177	0.0	0.0	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema	0.00022040996253	0.0	0.000184877056757	0.0	0.0	0.0	7.48559023879e-05	0.0	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Selenophoma	0.00308573947542	0.0113360323887	0.00665557404326	0.0142530353686	0.0042966560807	0.00260945201508	0.00419193053372	0.000428816466552	0.000610687022901	0.0200766650695	0.00158102766798	0.00221838797141	0.00089928057554	0.00218514104092
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified	0.00903680846374	0.0442645074224	0.0181179515622	0.049093788492	0.00784606762563	0.0115975645115	0.00576390448387	0.00514579759863	0.00488549618321	0.0312410158122	0.00421607378129	0.0034508257333	0.00089928057554	0.00496622963846
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__unidentified;g__unidentified	0.0	0.0	0.000277315585136	0.000175963399613	0.0	0.0	0.0	0.0	0.0	0.0	0.000527009222661	0.0	0.000299760191847	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Gloniaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.000149711804776	0.000643224699828	0.0	0.000287494010541	0.0	0.000739462657136	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;Other	0.0	0.0	0.000184877056757	0.000175963399613	0.0	0.0	0.000299423609552	0.0	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Myxotrichum	0.0	0.0	0.0	0.0	0.0	0.0	0.00037427951194	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__Oidiodendron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00368906455863	0.00542272615233	0.0149880095923	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Myxotrichaceae;g__unidentified	0.000661229887591	0.000539811066127	0.000462192641893	0.00351926799226	0.000373622267887	0.000289939112786	0.00149711804776	0.00857632933105	0.000610687022901	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Pseudeurotiaceae;Other	0.000661229887591	0.000539811066127	0.00526899611758	0.00369523139187	0.000186811133944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Pseudeurotiaceae;g__Pseudeurotium	0.00154286973771	0.0140350877193	0.0219079312257	0.00633468238606	0.00149448907155	0.0194259205567	0.0337600119769	0.00107204116638	0.0146564885496	0.00814566363201	0.0542819499341	0.138772491989	0.0392685851319	0.0740961462058
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Pseudeurotiaceae;g__Pseudogymnoascus	0.000661229887591	0.00215924426451	0.00175633203919	0.00105578039768	0.0	0.0234850681357	0.00838386106745	0.0090051457976	0.00977099236641	0.0155246765692	0.00105401844532	0.000492975104757	0.00179856115108	0.00198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Incertae_sedis;f__Pseudeurotiaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000790513833992	0.00419028839044	0.00089928057554	0.0105284068335
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;Other;Other	0.0213797663654	0.0331983805668	0.057866518765	0.00985395037832	0.118625070054	0.0147868947521	0.00441649824089	0.0152229845626	0.00213740458015	0.0133684714902	0.0194993412385	0.00813408922849	0.00119904076739	0.0067540723083
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Corynesporascaceae;g__Corynespora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178784266985
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;Other	0.00330614943795	0.00674763832659	0.00785727491218	0.00862220658103	0.00971417896507	0.00376920846622	0.00164682985253	0.000428816466552	0.00030534351145	0.00206037374221	0.000263504611331	0.0	0.000299760191847	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Ascochyta	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.000598847219103	0.00107204116638	0.0	0.00416866315285	0.00289855072464	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Didymella	0.0110204981265	0.00701754385965	0.00332778702163	0.00158367059652	0.00747244535774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Herpotrichia	0.00198368966277	0.00134952766532	0.00231096320947	0.0707372866444	0.00168130020549	0.00260945201508	0.00583876038626	0.000214408233276	0.00030534351145	0.00584571154768	0.00843214756258	0.00936652699039	0.000599520383693	0.0150973381009
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Leptosphaerulina	0.0	0.0	9.24385283786e-05	0.000175963399613	0.000186811133944	0.00231951290229	0.00763530204357	0.00171526586621	0.0	0.00129372304744	0.00131752305665	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Mycocentrospora	0.0	0.0	0.00480680347569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Paraphoma	0.00022040996253	0.000539811066127	0.0	0.000351926799226	0.0	0.00173963467672	0.000299423609552	0.000214408233276	0.000610687022901	0.000527072352659	0.00237154150198	0.000246487552379	0.00149880095923	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Periconia	0.000440819925061	0.00161943319838	0.00157145498244	0.000351926799226	0.000373622267887	0.00289939112786	0.0164682985253	0.0053602058319	0.0018320610687	0.00105414470532	0.00764163372859	0.0192260290855	0.00179856115108	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Incertae_sedis;g__Phoma	0.0264491955036	0.0197031039136	0.0238491403217	0.0142530353686	0.0162525686531	0.0104378080603	0.00711131072685	0.0090051457976	0.00274809160305	0.0189746046957	0.00869565217391	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Neosetophoma	0.0	0.00134952766532	0.000554631170272	0.000351926799226	0.000560433401831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.00110204981265	0.0	0.0025882787946	0.0	0.000934055669718	0.0	0.000673703121491	0.0	0.0	9.58313368471e-05	0.0131752305665	0.0	0.0	0.0150973381009
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium	0.00132245977518	0.00188933873144	0.00221852468109	0.000703853598452	0.000560433401831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;Other	0.00110204981265	0.0137651821862	0.00924385283786	0.000351926799226	0.00467027834859	0.000289939112786	0.000823414926267	0.0130789022298	0.00030534351145	0.014710110206	0.000263504611331	0.00147892531427	0.000599520383693	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neostagonospora	0.00198368966277	0.00728744939271	0.0329081161028	0.00228752419497	0.000934055669718	0.0	0.00127255034059	0.000214408233276	0.0	0.00253953042645	0.000527009222661	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella	0.0	0.0	0.0	0.0	0.0	0.0	0.00194625346209	0.0	0.0	0.000287494010541	0.00131752305665	0.000246487552379	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.000440819925061	0.0	0.000924385283786	0.000351926799226	0.000186811133944	0.00753841693244	0.0116026648701	0.00557461406518	0.0018320610687	0.0393866794442	0.00131752305665	0.0	0.00089928057554	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.000224567707164	0.0	0.0	0.000431241015812	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora	0.0	0.0	0.0	0.0	0.0	0.000289939112786	0.000673703121491	0.0	0.00213740458015	0.00191662673694	0.0137022397892	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Stagonospora	0.0	0.0	0.00194120909595	0.000351926799226	0.000186811133944	0.000579878225573	0.00157197395015	0.0	0.00977099236641	0.0042644944897	0.000263504611331	0.00246487552379	0.00149880095923	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified	0.0	0.0	9.24385283786e-05	0.0	0.0	0.000869817338359	0.00771015794595	0.533876500858	0.0106870229008	0.0417824628654	0.00105401844532	0.00492975104757	0.0158872901679	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;Other	0.0	0.00080971659919	0.00147901645406	0.000527890198839	0.000373622267887	0.0	0.00291938019313	0.000214408233276	0.000610687022901	0.000383325347389	0.00843214756258	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.00793475865109	0.0143049932524	0.0051765575892	0.00334330459264	0.00878012329535	0.00463902580458	0.00456621004566	0.00793310463122	0.00335877862595	0.00781025395304	0.000527009222661	0.000492975104757	0.00209832134293	0.000397298371077
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	0.0127837778268	0.00971659919028	0.0111850619338	0.00598275558684	0.00354941154493	0.00695853870687	0.0230556179355	0.00107204116638	0.00396946564885	0.0135601341639	0.00974967061924	0.00295785062854	0.00299760191847	0.00377433452523
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Cochliobolus	0.021600176328	0.0	0.00110926234054	0.00422312159071	0.000747244535774	0.0	0.0	0.0	0.0	0.0	0.000527009222661	0.0	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	0.0134450077143	0.00485829959514	0.00665557404326	0.00246348759458	0.00504390061648	0.0	0.00389250692417	0.000214408233276	0.0	0.000287494010541	0.00368906455863	0.00320433818092	0.000299760191847	0.00297973778308
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Drechslera	0.0	0.0	0.00064706969865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Embellisia	0.0528983910073	0.0388663967611	0.0222776853392	0.0665141650537	0.0190547356622	0.00289939112786	0.0062130398982	0.00235849056604	0.0	0.00153330138955	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Epicoccum	0.00132245977518	0.00080971659919	0.000462192641893	0.00193559739574	0.102372501401	0.000579878225573	0.000149711804776	0.00343053173242	0.0012213740458	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pleospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172496406325	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__unidentified	0.00022040996253	0.0	0.0	0.000351926799226	0.000373622267887	0.00115975645115	0.00217082116925	0.000428816466552	0.00396946564885	0.000910397700048	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;Other	0.0659025787966	0.00755735492578	0.122203734517	0.0095020235791	0.00261535587521	0.00492896491737	0.00576390448387	0.00407375643225	0.000610687022901	0.0195495927168	0.00527009222661	0.00492975104757	0.00179856115108	0.00377433452523
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia	0.0233634560282	0.0113360323887	0.0150674801257	0.00281541439381	0.0188679245283	0.0115975645115	0.0281458192979	0.00385934819897	0.00977099236641	0.0067081935793	0.00474308300395	0.000492975104757	0.0	0.000198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella	0.0	0.0	0.000277315585136	0.0	0.000373622267887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified	0.0114613180516	0.00134952766532	0.00286559437974	0.000175963399613	0.00186811133944	0.00985792983473	0.000898270828655	0.00107204116638	0.00152671755725	0.00105414470532	0.000263504611331	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Helicoen	0.0	0.0	0.0	0.0	0.0	0.00144969556393	0.0178905606707	0.00128644939966	0.00213740458015	0.0024436990896	0.00500658761528	0.00221838797141	0.000299760191847	0.00198649185538
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae;g__Tubeufia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000214408233276	0.0	0.000239578342118	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Venturiaceae;g__Venturia	0.0	0.000539811066127	9.24385283786e-05	0.0	0.0	0.0020295737895	0.00149711804776	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified	0.0165307471898	0.0464237516869	0.0403956369015	0.00457504838993	0.00784606762563	0.000579878225573	0.000748559023879	0.000428816466552	0.0036641221374	0.000479156684236	0.00289855072464	0.00172541286665	0.000299760191847	0.000794596742153
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified	0.00286532951289	0.00107962213225	0.00175633203919	0.0	0.000186811133944	0.000289939112786	0.00112283853582	0.0	0.0	0.000287494010541	0.00553359683794	0.0034508257333	0.0044964028777	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other;Other	0.0	0.00377867746289	0.000369754113515	0.0	0.000560433401831	0.00289939112786	0.00344337150984	0.000857632933105	0.0024427480916	0.000958313368471	0.0100131752306	0.0034508257333	0.00329736211031	0.00615812475169
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales;f__Arachnomycetaceae;g__Onychocola	0.00418778928808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.00376920846622	0.00112283853582	0.000214408233276	0.00274809160305	0.00249161475803	0.00158102766798	0.00123243776189	0.00779376498801	0.002582439412
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;Other	0.00132245977518	0.00620782726046	0.0025882787946	0.00246348759458	0.000560433401831	0.0226152507973	0.0273224043716	0.0175814751286	0.107786259542	0.0067081935793	0.000790513833992	0.000492975104757	0.0	0.000397298371077
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143747005271	0.0210803689065	0.00985950209514	0.00209832134293	0.0441001191895
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora	0.00022040996253	0.000269905533063	0.000184877056757	0.0014077071969	0.000186811133944	0.000579878225573	0.000299423609552	0.000214408233276	0.0	0.000431241015812	0.00210803689065	0.0034508257333	0.00089928057554	0.0125148986889
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.00022040996253	0.0	0.000462192641893	0.000175963399613	0.0	0.000289939112786	0.000149711804776	0.000643224699828	0.0	0.00306660277911	0.000790513833992	0.00197190041903	0.0143884892086	0.0067540723083
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeococcomyces	0.00264491955036	0.0132253711201	0.0188574597892	0.000879816998064	0.00317578927704	0.00347926935344	0.00351822741223	0.000643224699828	0.0	0.00646861523718	0.000263504611331	0.0	0.00089928057554	0.00536352800954
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171526586621	0.00030534351145	0.0	0.0	0.000985950209514	0.00149880095923	0.000794596742153
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified	0.00573065902579	0.0242914979757	0.00637825845813	0.0156607425655	0.00840650102746	0.0252247028124	0.013324350625	0.0154373927959	0.00519083969466	0.0334451365597	0.0034255599473	0.00295785062854	0.0113908872902	0.00437028208184
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Incertae_sedis;g__Coniosporium	0.0	0.000269905533063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335409678965	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.0110176862859	0.00359308331462	0.00128644939966	0.00946564885496	0.00397700047916	0.00527009222661	0.000985950209514	0.0161870503597	0.00158919348431
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other	0.0	0.000269905533063	0.0	0.000703853598452	0.0	0.0	0.000149711804776	0.000857632933105	0.00030534351145	4.79156684236e-05	0.00210803689065	0.00246487552379	0.00299760191847	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus	0.00110204981265	0.00998650472335	0.00120170086892	0.00756642618335	0.00149448907155	0.00231951290229	0.000598847219103	0.00257289879931	0.00274809160305	0.0	0.00289855072464	0.00221838797141	0.00239808153477	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces	0.0	0.0	0.0	0.0	0.000934055669718	0.00782835604523	0.0111535294558	0.00192967409949	0.0	0.000191662673694	0.00105401844532	0.000985950209514	0.00089928057554	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium	0.00551024906326	0.00350877192982	0.00184877056757	0.005454865388	0.000747244535774	0.0321832415193	0.0212590762782	0.0233704974271	0.0619847328244	0.00229995208433	0.064558629776	0.0914468819325	0.0992206235012	0.00854191497815
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Petromyces	0.00022040996253	0.0	0.000369754113515	0.000703853598452	0.0	0.0	7.48559023879e-05	0.000643224699828	0.00152671755725	0.0	0.000527009222661	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	0.0	0.0	0.0	0.0	0.0	0.0	0.000449135414327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;Other;Other	0.00022040996253	0.0029689608637	0.000924385283786	0.000351926799226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Emmonsia	0.000661229887591	0.00080971659919	0.0	0.000175963399613	0.000186811133944	0.0	0.000149711804776	0.0	0.0	9.58313368471e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Ajellomycetaceae;g__Polytolypa	0.0	0.0	0.0	0.0	0.0	0.0	0.000598847219103	0.000214408233276	0.0	4.79156684236e-05	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Gymnoascaceae;g__unidentified	0.0	0.0	0.0	0.0	0.0	0.000869817338359	0.0	0.0	0.0018320610687	0.0	0.0	0.000739462657136	0.0	0.0
